x,y,z
23,6,83.98290709209245
23,7,84.68759199432644
23,8,85.03496340022102
23,9,85.03704699647264
23,10,84.70476960752787
23,11,84.0527994323746
23,12,83.1073870467438
23,13,81.89188936056767
23,14,80.42165960320945
23,15,78.71177148530671
23,16,76.78220160260713
23,17,74.66024321852197
23,18,72.38102103439668
23,19,69.98693691291756
23,20,67.52680754244491
23,21,65.0553747161461
23,22,62.63318419696698
23,23,60.32181410250101
23,24,58.17772892305312
23,25,56.25014482261129
23,26,54.57986574654305
23,27,53.198663499642684
23,28,52.12905320469987
23,29,51.384276028178945
23,30,50.968290832182205
23,31,50.874160230702884
23,32,51.077885072034
23,33,51.541141697777846
23,34,52.21708492172603
23,35,53.05274783846444
23,36,53.9899407887297
23,37,54.96715230648145
23,38,55.9246895259632
23,39,56.814113903213524
23,40,57.60173134033795
23,41,58.256983555179644
23,42,58.75249760362277
23,43,59.06870266860613
23,44,59.19777993607231
23,45,59.146254363154185
23,46,58.9359908951982
23,47,58.60366468387363
23,48,58.198954195992116
23,49,57.78270488953241
23,50,57.42506797995014
23,51,57.20063466902715
23,52,57.18289587026112
23,53,57.43897348469379
23,54,58.02492478357347
23,55,58.982055646896995
23,56,60.334825874605
23,57,62.091084748299735
23,58,64.24535693171303
23,59,66.77927674583852
23,60,69.65310445662953
23,61,72.81103906323436
23,62,76.18584390614289
23,63,79.69310544555361
23,64,83.22875183712233
23,65,86.67226957837639
23,66,89.8965711282166
23,67,92.77704642573615
23,68,95.19194774364317
23,69,97.03079569203447
23,70,98.20524345552064
23,71,98.65774209049877
23,72,98.36627823775314
23,73,97.34490914761815
23,74,95.6419413889676
23,75,93.33606951273204
23,76,90.53096051738822
23,77,87.34885017787582
23,78,83.92344713826944
23,79,80.39231982153744
23,80,76.88895245550233
23,81,73.53474451584628
23,82,70.43134703814448
23,83,67.65385286451912
23,84,65.2454746157378
23,85,63.21445291937748
23,86,61.53404438062351
23,87,60.14655635909652
23,88,58.972541024934785
23,89,57.92645078822811
23,90,56.93874659374251
23,91,55.97215210143452
23,92,55.02312261912937
23,93,54.09069645632502
23,94,53.1699434186407
23,95,52.25780025046109
23,96,51.35908996284445
23,97,50.492236409905516
23,98,49.6938006163723
23,99,49.02038518993612
24,0,67.62861046743319
24,1,70.54755404309098
24,2,73.07876120729799
24,3,75.24114949255465
24,4,77.07173391009762
24,5,78.60791269198893
24,6,79.86895503385307
24,7,80.8622268008437
24,8,81.58985947694582
24,9,82.05014450717692
24,10,82.23560270660802
24,11,82.14029569700496
24,12,81.76272109493141
24,13,81.09311967111704
24,14,80.1200364747747
24,15,78.83864444584954
24,16,77.25538517197869
24,17,75.38984975340195
24,18,73.27483720861957
24,19,70.9554690687018
24,20,68.48815708927901
24,21,65.93926490272976
24,22,63.37925488518384
24,23,60.87692730677363
24,24,58.49664845805389
24,25,56.29641028208104
24,26,54.32655867532493
24,27,52.629084774804554
24,28,51.23730674416494
24,29,50.175722887498665
24,30,49.459801296963875
24,31,49.09497151028248
24,32,49.07131778918503
24,33,49.36317738641401
24,34,49.93378969761643
24,35,50.73685019550402
24,36,51.716506224259604
24,37,52.808586535467576
24,38,53.94556060442099
24,39,55.06653902160818
24,40,56.12553257823926
24,41,57.081625080153465
24,42,57.89690903883389
24,43,58.54163105969319
24,44,58.99853563060985
24,45,59.26560376142605
24,46,59.357028574680044
24,47,59.30263584470268
24,48,59.14729970428374
24,49,58.94997362269683
24,50,58.77918550972252
24,51,58.707793539311595
24,52,58.807845566807316
24,53,59.145741691698845
24,54,59.77802396521436
24,55,60.74825366597689
24,56,62.0855802287634
24,57,63.80575364858246
24,58,65.91341633686314
24,59,68.39557628908744
24,60,71.2154853562465
24,61,74.31910164518678
24,62,77.63836387579045
24,63,81.08520553872735
24,64,84.54902157857794
24,65,87.89977241195417
24,66,90.99785373021476
24,67,93.7093199835398
24,68,95.9106236834688
24,69,97.49175969267108
24,70,98.36640532426384
24,71,98.48028199552432
24,72,97.81583347128003
24,73,96.3930165749924
24,74,94.26692732890423
24,75,91.52322536082214
24,76,88.27226217836059
24,77,84.64269067591783
24,78,80.77444935629973
24,79,76.81116958965555
24,80,72.89220340086995
24,81,69.14455988753218
24,82,65.67515612076558
24,83,62.5639092483959
24,84,59.85830945922338
24,85,57.570217058699775
24,86,55.67572653800927
24,87,54.119047227704996
24,88,52.821479145048
24,89,51.69672804257159
24,90,50.6740041370278
24,91,49.72741424549425
24,92,48.86504106639727
24,93,48.08604249138825
24,94,47.381453700531175
24,95,46.741385218863556
24,96,46.16122079763682
24,97,45.64733147987284
24,98,45.221954535127225
24,99,44.92587523856632
25,0,63.40848374880411
25,1,66.15076430230472
25,2,68.55248138927419
25,3,70.6447720675448
25,4,72.4724060742481
25,5,74.08405419109596
25,6,75.51255412799576
25,7,76.76837911786767
25,8,77.84760643235775
25,9,78.73557234808231
25,10,79.40714015596404
25,11,79.83520144941562
25,12,79.98723219807542
25,13,79.82407233507621
25,14,79.31147977353208
25,15,78.4280649479566
25,16,77.16946962742918
25,17,75.54983176789092
25,18,73.60153503784605
25,19,71.37414874275713
25,20,68.93186363583663
25,21,66.34688672969385
25,22,63.69428737974463
25,23,61.048538230940366
25,24,58.48075361197808
25,25,56.056662069180916
25,26,53.83527402491771
25,27,51.8681209226047
25,28,50.19886937047889
25,29,48.86305762995478
25,30,47.88767519923351
25,31,47.29021277912379
25,32,47.07463257356433
25,33,47.22824729851662
25,34,47.72459927705177
25,35,48.524122168330194
25,36,49.57322052944062
25,37,50.8048971481042
25,38,52.14370643766724
25,39,53.51639407481315
25,40,54.86370067227051
25,41,56.133773475515895
25,42,57.277986384124944
25,43,58.256385176171875
25,44,59.04234585088116
25,45,59.62538250731815
25,46,60.012094194849794
25,47,60.226875342798515
25,48,60.31217155932231
25,49,60.32461298797664
25,50,60.330185526163405
25,51,60.399402464982835
25,52,60.60259121310463
25,53,61.0055214224783
25,54,61.66572685899187
25,55,62.63000637655684
25,56,63.9337282136157
25,57,65.60230415214039
25,58,67.64834667710944
25,59,70.06300274554782
25,60,72.81313076267466
25,61,75.84681806958793
25,62,79.09576863010251
25,63,82.46924442021609
25,64,85.85148547496868
25,65,89.10469868833383
25,66,92.07866669609993
25,67,94.6276256290443
25,68,96.62407770779342
25,69,97.9584234237854
25,70,98.54612617001499
25,71,98.33582701477482
25,72,97.31382716478268
25,73,95.50473699030711
25,74,92.96898628625439
25,75,89.79819154609281
25,76,86.10920878716084
25,77,82.037371853921
25,78,77.72915900236688
25,79,73.33442363394657
25,80,68.99834470285265
25,81,64.85335423371319
25,82,61.011418345502705
25,83,57.55716945756246
25,84,54.54252823927633
25,85,51.98355897717883
25,86,49.86039509967234
25,87,48.1211707858983
25,88,46.69103480228173
25,89,45.487644691608494
25,90,44.44441776615072
25,91,43.536774555692986
25,92,42.76888764316267
25,93,42.14035931256164
25,94,41.63953434712103
25,95,41.25065165951594
25,96,40.96091338610964
25,97,40.76666389752827
25,98,40.67851527325525
25,99,40.724379007866354
26,0,59.1149713818563
26,1,61.66753752935964
26,2,63.92811067201667
26,3,65.94200755203957
26,4,67.76151031313537
26,5,69.43756095418325
26,6,71.01147156345857
26,7,72.49929127506545
26,8,73.89326766282674
26,9,75.1675883270046
26,10,76.28109353877453
26,11,77.18367829348708
26,12,77.81334564624483
26,13,78.10645522970935
26,14,78.01013476591854
26,15,77.48986824535501
26,16,76.53333022212415
26,17,75.15158670218416
26,18,73.37854972764593
26,19,71.26720981719126
26,20,68.88349946295735
26,21,66.30161803747754
26,22,63.59991839617247
26,23,60.857362025098084
26,24,58.15069319037052
26,25,55.55237568753131
26,26,53.12923955098066
26,27,50.94169722147198
26,28,49.04330836901375
26,29,47.48040415706389
26,30,46.291440246692886
26,31,45.50575524718687
26,32,45.14045917340573
26,33,45.19568684594813
26,34,45.654971101084655
26,35,46.484953492716336
26,36,47.633620313909404
26,37,49.03050842548889
26,38,50.59192072591049
26,39,52.23243018762524
26,40,53.879300329765144
26,41,55.46959776607186
26,42,56.94427367617516
26,43,58.253595398039494
26,44,59.36199108654624
26,45,60.25085961590448
26,46,60.92066740988531
26,47,61.392841452914425
26,48,61.7069195775772
26,49,61.91623846680372
26,50,62.083560645931875
26,51,62.276690676696106
26,52,62.56422236987902
26,53,63.011675597994284
26,54,63.67840446034995
26,55,64.61578678036156
26,56,65.8672883287523
26,57,67.46761132841023
26,58,69.43464237322729
26,59,71.76404957548574
26,60,74.42698595785558
26,61,77.37418984135101
26,62,80.53784109040569
26,63,83.82556621783502
26,64,87.11780574038319
26,65,90.2706736295964
26,66,93.12528801418244
26,67,95.52443581185356
26,68,97.33298197914661
26,69,98.44117971246908
26,70,98.76593106296315
26,71,98.25829760596638
26,72,96.90785343452701
26,73,94.74322504398566
26,74,91.82948166521811
26,75,88.26335304925337
26,76,84.16710769377568
26,77,79.68161049693944
26,78,74.95882440748368
26,79,70.15391007703508
26,80,65.4170935851473
26,81,60.88556428221193
26,82,56.67578798653992
26,83,52.87674754858077
26,84,49.54474030673642
26,85,46.70046724874528
26,86,44.329316085911614
26,87,42.38641970837753
26,88,40.80611437541967
26,89,39.516401567226836
26,90,38.46122143982974
26,91,37.617554737335865
26,92,36.97009971154115
26,93,36.505068934647376
26,94,36.207466572494305
26,95,36.056606192333916
26,96,36.03297955178468
26,97,36.12501530231856
26,98,36.334418126783014
26,99,36.67929318335035
27,0,54.78000035777439
27,1,57.15337161504733
27,2,59.28165106049039
27,3,61.21994510311988
27,4,63.02839036816921
27,5,64.76157082331305
27,6,66.46093757259179
27,7,68.14779983508083
27,8,69.81394122162152
27,9,71.4252073943414
27,10,72.92618858611833
27,11,74.24328309477829
27,12,75.29005083701931
27,13,75.98350876047218
27,14,76.25644903904076
27,15,76.0647982370578
27,16,75.39125003377848
27,17,74.24544853629284
27,18,72.6601423057441
27,19,70.68672628366588
27,20,68.3907285122874
27,21,65.84726974987275
27,22,63.136876047959475
27,23,60.3418994814504
27,24,57.54368448673178
27,25,54.82051157565712
27,26,52.246253488439706
27,27,49.88958713273544
27,28,47.813515254291744
27,29,46.07486811158802
27,30,44.72339506302467
27,31,43.80006007396027
27,32,43.33402151055705
27,33,43.33735972439859
27,34,43.8025648232834
27,35,44.70116695593806
27,36,45.981354392314415
27,37,47.56810848896235
27,38,49.36905398164491
27,39,51.28706561386472
27,40,53.23662693344187
27,41,55.14427404464732
27,42,56.941428608966646
27,43,58.569493492809244
27,44,59.984725705430904
27,45,61.16185270087568
27,46,62.097927479036805
27,47,62.811119170184114
27,48,63.33705123246451
27,49,63.72501664122723
27,50,64.03410002552678
27,51,64.32927474824336
27,52,64.67765313254499
27,53,65.14518305407543
27,54,65.79420248881344
27,55,66.68238310722285
27,56,67.86224197248049
27,57,69.37476416695779
27,58,71.2427355347093
27,59,73.46700428225279
27,60,76.0237736794801
27,61,78.8671227664616
27,62,81.93052675320976
27,63,85.12105678759005
27,64,88.316681178456
27,65,91.36897390525846
27,66,94.1121452074415
27,67,96.37919742762102
27,68,98.02466226653124
27,69,98.9367356357962
27,70,99.03328444454993
27,71,98.26712147548777
27,72,96.63030262711976
27,73,94.15460278647575
27,74,90.90879587921289
27,75,86.99370993721956
27,76,82.53591393254122
27,77,77.68059071349725
27,78,72.5838918115623
27,79,67.40494943841918
27,80,62.297728349878625
27,81,57.402986606529765
27,82,52.840734072789175
27,83,48.70370170278444
27,84,45.0525572418185
27,85,41.91478835258922
27,86,39.28588439688119
27,87,37.132269165309324
27,88,35.39976811314503
27,89,34.02890978130714
27,90,32.97703341123327
27,91,32.219949913694236
27,92,31.722669117026616
27,93,31.445817173267635
27,94,31.3597903398205
27,95,31.43937759357385
27,96,31.660314134251927
27,97,32.005449065727795
27,98,32.47031119874787
27,99,33.066200942026896
28,0,50.42920634184594
28,1,52.64967422894758
28,2,54.6703373250018
28,3,56.55092939488731
28,4,58.35478028787311
28,5,60.13925608829965
28,6,61.94758032063293
28,7,63.801798997319146
28,8,65.69578072109073
28,9,67.59073445763286
28,10,69.41858419844684
28,11,71.08525133942491
28,12,72.48606357818254
28,13,73.5240126318923
28,14,74.12201692303516
28,15,74.22976540840376
28,16,73.82523166573174
28,17,72.91337158108192
28,18,71.52318765496807
28,19,69.70363520709365
28,20,67.5190324963249
28,21,65.0444896238909
28,22,62.36172729203781
28,23,59.555526664632865
28,24,56.71093564754724
28,25,53.91125247745923
28,26,51.23671001254344
28,27,48.76368758925826
28,28,46.56417691665595
28,29,44.70512668652931
28,30,43.24720853542212
28,31,42.2425391473207
28,32,41.73102445839843
28,33,41.73485564735975
28,34,42.253552786218634
28,35,43.26131478837118
28,36,44.704465830302425
28,37,46.502072602155174
28,38,48.5528674509512
28,39,50.7490825872869
28,40,52.99412461498224
28,41,55.20540364146353
28,42,57.30631698534978
28,43,59.230761628585014
28,44,60.928332954195916
28,45,62.370088960647216
28,46,63.54989247345899
28,47,64.48165314832653
28,48,65.19627680618241
28,49,65.73847264930538
28,50,66.1634151168366
28,51,66.53336769109299
28,52,66.91448726981777
28,53,67.37413840888469
28,54,67.97915860398706
28,55,68.79502218670233
28,56,69.88095713211447
28,57,71.28290777135278
28,58,73.02912271430176
28,59,75.12631572690569
28,60,77.55654420324471
28,61,80.27808638763864
28,62,83.2266291681284
28,63,86.30980083820442
28,64,89.40439072678207
28,65,92.35888149222936
28,66,95.00215488824611
28,67,97.15912710120284
28,68,98.67353232755488
28,69,99.42827137966094
28,70,99.34143388980253
28,71,98.36672486596004
28,72,96.49766356051755
28,73,93.76805908896262
28,74,90.24920781147253
28,75,86.0447852086998
28,76,81.28433136404892
28,77,76.11593796076502
28,78,70.69847558012495
28,79,65.19356268263579
28,80,59.75747129756046
28,81,54.53324255472059
28,82,49.64342821643392
28,83,45.185266788969145
28,84,41.22850127486145
28,85,37.81137636478764
28,86,34.9394688014345
28,87,32.5895955339696
28,88,30.7195648795443
28,89,29.28460264067755
28,90,28.255963504444374
28,91,27.60396601708163
28,92,27.276054170537385
28,93,27.209071502592305
28,94,27.347456700888745
28,95,27.653668952862315
28,96,28.099432004065935
28,97,28.664628879103752
28,98,29.34143998868418
28,99,30.13728003599539
29,0,46.09263169002283
29,1,48.193848365160655
29,2,50.138710063487046
29,3,51.987370528245066
29,4,53.80261155009837
29,5,55.64127136094264
29,6,57.54687141479006
29,7,59.542613556771165
29,8,61.623870120560575
29,9,63.75084682690649
29,10,65.84532978115098
29,11,67.79884420208114
29,12,69.49498157039456
29,13,70.82775990282934
29,14,71.71266399528034
29,15,72.09249646454403
29,16,71.9392236828696
29,17,71.25289400333887
29,18,70.0586256804629
29,19,68.4024901481668
29,20,66.34694817634097
29,21,63.96633869127571
29,22,61.3427763997925
29,23,58.562686026307304
29,24,55.71408683279127
29,25,52.88463754001319
29,26,50.16035262903014
29,27,47.624798206132034
29,28,45.35846222735809
29,29,43.43787213886887
29,30,41.9339299890581
29,31,40.90892354418975
29,32,40.41187731325752
29,33,40.47234051050292
29,34,41.09394674543592
29,35,42.25054201634263
29,36,43.88410877165218
29,37,45.90656959860732
29,38,48.2081622259785
29,39,50.672381948628626
29,40,53.19423135666908
29,41,55.68418463238113
29,42,58.05957478475047
29,43,60.24856405499527
29,44,62.1971497290927
29,45,63.8738664930715
29,46,65.26848530439125
29,47,66.38984369316107
29,48,67.26353434359314
29,49,67.92935986358468
29,50,68.4385868459484
29,51,68.85115093763204
29,52,69.23307408560191
29,53,69.65445963392557
29,54,70.18824583461728
29,55,70.90623821711782
29,56,71.87237773553443
29,57,73.13798047302944
29,58,74.73738044825267
29,59,76.68385189269773
29,60,78.96611785973498
29,61,81.54766024678376
29,62,84.36738082308901
29,63,87.33459752378684
29,64,90.32617343808695
29,65,93.18884771105012
29,66,95.74759165731166
29,67,97.82071397581969
29,68,99.24203643429308
29,69,99.8860679703563
29,70,99.66969022829711
29,71,98.54643763082342
29,72,96.5100286898439
29,73,93.59493043077498
29,74,89.8735258810544
29,75,85.45086026571171
29,76,80.45792433923653
29,77,75.04415695185739
29,78,69.36956389245259
29,79,63.59668761428994
29,80,57.88263587176283
29,81,52.371867674687785
29,82,47.19285146422535
29,83,42.45296922408671
29,84,38.23100645801935
29,85,34.57306079873568
29,86,31.49286708960218
29,87,28.977163732912135
29,88,26.99679611938084
29,89,25.52400386698001
29,90,24.540032129829907
29,91,24.006860099311524
29,92,23.85667611810274
29,93,24.00627979384943
29,94,24.375133578905512
29,95,24.90355547113954
29,96,25.555389699573006
29,97,26.307926683674978
29,98,27.15263245202099
29,99,28.09593477804792
30,0,41.81142765716511
30,1,43.827594343893225
30,2,45.729188940966125
30,3,47.57372806961688
30,4,49.42079943643124
30,5,51.32432867666182
30,6,53.32578543705718
30,7,55.44759884539165
30,8,57.68588981682773
30,9,60.001492786143075
30,10,62.31063293319057
30,11,64.49715539211844
30,12,66.43750455817825
30,13,68.01892973289607
30,14,69.15076341045454
30,15,69.77027407958808
30,16,69.84445207612885
30,17,69.36891581328575
30,18,68.36494275647446
30,19,66.87544653222066
30,20,64.96054654433377
30,21,62.69321437166958
30,22,60.1553344753338
30,23,57.434385407015014
30,24,54.62082925286303
30,25,51.80619228747923
30,26,49.081781310176524
30,27,46.53784022145661
30,28,44.26275151647643
30,29,42.34181264328768
30,30,40.85498987171452
30,31,39.87305590177128
30,32,39.45180702406218
30,33,39.62476999836916
30,34,40.39596324230952
30,35,41.73550537032517
30,36,43.57874662326047
30,37,45.829930523340224
30,38,48.3721495290759
30,39,51.082950950385026
30,40,53.85227977959965
30,41,56.58628661749418
30,42,59.19834043701245
30,43,61.61361106034225
30,44,63.77678156001451
30,45,65.65324965931408
30,46,67.22793180498506
30,47,68.50400286348287
30,48,69.5013818801628
30,49,70.25489059197228
30,50,70.8121582486167
30,51,71.23146989120723
30,52,71.5798614582871
30,53,71.93168065467117
30,54,72.36509448963263
30,55,72.9560180406234
30,56,73.77334395309961
30,57,74.8743362726553
30,58,76.30005383597477
30,59,78.0710158228766
30,60,80.18337981240295
30,61,82.60692118763279
30,62,85.2848386109046
30,63,88.12927909674038
30,64,91.01838512101348
30,65,93.7984030833511
30,66,96.29166793921188
30,67,98.31116728567382
30,68,99.6820363259911
30,69,100.26853739516208
30,70,99.9840758519259
30,71,98.78074571760908
30,72,96.65094438561965
30,73,93.62814587183934
30,74,89.78412531972951
30,75,85.22360259801799
30,76,80.07733581545115
30,77,74.49444405090208
30,78,68.63443451369207
30,79,62.65921959455419
30,80,56.72685241217749
30,81,50.989427029219115
30,82,45.5849302881624
30,83,40.62754987607448
30,84,36.20132456420666
30,85,32.35767685228514
30,86,29.117331978951317
30,87,26.47720220947315
30,88,24.422871742530486
30,89,22.94408966014379
30,90,22.024925983394713
30,91,21.61876116825817
30,92,21.64479502625357
30,93,22.00324074979969
30,94,22.593192918256946
30,95,23.331270477339903
30,96,24.166739892313267
30,97,25.073624776387735
30,98,26.042703824121276
30,99,27.08123419704043
31,0,37.64469645987832
31,1,39.60642135052307
31,2,41.49451665420956
31,3,43.36186928063651
31,4,45.263124614492845
31,5,47.247617865719405
31,6,49.35293966332421
31,7,51.59851260375205
31,8,53.97839283766666
31,9,56.451850107837565
31,10,58.93305993057502
31,11,61.30368161102991
31,12,63.437490675536125
31,13,65.21868814966508
31,14,66.55327601374333
31,15,67.37497997823776
31,16,67.64712223431592
31,17,67.36165027508773
31,18,66.53632889777599
31,19,65.21091030858055
31,20,63.442917741951916
31,21,61.30351455037116
31,22,58.873784559943836
31,23,56.24161967578503
31,24,53.4992937162025
31,25,50.74169047412428
31,26,48.065038608025084
31,27,45.5658731517203
31,28,43.33979756639756
31,29,41.479684825114
31,30,40.07277698821496
31,31,39.19582515125708
31,32,38.90816857970328
31,33,39.243513504730714
31,34,40.20239125011952
31,35,41.748255956100124
31,36,43.808502487579574
31,37,46.280344331804315
31,38,49.04208086495676
31,39,51.968656516082014
31,40,54.948416002398744
31,41,57.885668304683335
31,42,60.692000897267064
31,43,63.29249425466809
31,44,65.63051135247309
31,45,67.66760136241285
31,46,69.38329066996356
31,47,70.77476457372755
31,48,71.85619125419096
31,49,72.65763680618313
31,50,73.2236826399583
31,51,73.61198416503433
31,52,73.8919469067297
31,53,74.14153956925549
31,54,74.44207155603485
31,55,74.87370275636576
31,56,75.51082311243121
31,57,76.41724607323673
31,58,77.64139126847088
31,59,79.21167397254851
31,60,81.13236804143945
31,61,83.38060833299126
31,62,85.90503838221204
31,63,88.6217671533228
31,64,91.41136813670381
31,65,94.12075284641968
31,66,96.57076913693999
31,67,98.57021417733817
31,68,99.93665531068828
31,69,100.52362564546998
31,70,100.23831387366758
31,71,99.02986576234731
31,72,96.8875848614209
31,73,93.84202178922865
31,74,89.96238720567482
31,75,85.35117220049625
31,76,80.1370842487216
31,77,74.46719950542536
31,78,68.49895699508008
31,79,62.39519606286004
31,80,56.32276419688959
31,81,50.44210162797507
31,82,44.89591553103763
31,83,39.80104822019479
31,84,35.2438457713229
31,85,31.27939587119892
31,86,27.935095756050757
31,87,25.21907943385367
31,88,23.133816802219027
31,89,21.681630025289422
31,90,20.843980006498867
31,91,20.566756973297274
31,92,20.758472378739153
31,93,21.306028889515844
31,94,22.092516437629662
31,95,23.015377018507035
31,96,24.004673176043468
31,97,25.02856787250439
31,98,26.07790084734573
31,99,27.16102836678887
32,0,33.679120856628245
32,1,35.61185439486439
32,2,37.512207541416146
32,3,39.4271261267787
32,4,41.40494167267874
32,5,43.48874654976564
32,6,45.71006529222573
32,7,48.0824553938274
32,8,50.59446168303981
32,9,53.20119857900493
32,10,55.81669135740409
32,11,58.32502665016858
32,12,60.60202802290977
32,13,62.53285300526922
32,14,64.02321817616493
32,15,65.00555103575292
32,16,65.4410966679433
32,17,65.31920008272724
32,18,64.65477186404783
32,19,63.48474425995387
32,20,61.864141337932836
32,21,59.86222208407847
32,22,57.55900935199635
32,23,55.04238833441978
32,24,52.405841111030085
32,25,49.7467709323939
32,26,47.16524995112461
32,27,44.76288452075809
32,28,42.6413268674153
32,29,40.89978987676835
32,30,39.63082225054559
32,31,38.91403402629
32,32,38.8084656034328
32,33,39.3441024898331
32,34,40.51482995649777
32,35,42.27581511411336
32,36,44.54672695533024
32,37,47.21968383682099
32,38,50.17119973428065
32,39,53.27693197083628
32,40,56.42656634276601
32,41,59.52445858174135
32,42,62.482770777956134
32,43,65.22736790646198
32,44,67.69950726519085
32,45,69.85634767195096
32,46,71.67174781903398
32,47,73.13688251021652
32,48,74.26042583663676
32,49,75.0682679565948
32,50,75.60290612604234
32,51,75.92256293836886
32,52,76.09838149205835
32,53,76.21023835259984
32,54,76.34274970476312
32,55,76.58085618245397
32,56,77.0050271422409
32,57,77.68623172988214
32,58,78.68085916569511
32,59,80.02581270232383
32,60,81.73405038670768
32,61,83.79096059037455
32,62,86.15180611788927
32,63,88.73777054583357
32,64,91.43294878108892
32,65,94.08598619817519
32,66,96.51728784599851
32,67,98.53247580734171
32,68,99.94253615679715
32,69,100.59059433018605
32,70,100.37517179955921
32,71,99.24066024466148
32,72,97.1712723172133
32,73,94.19243500444601
32,74,90.36857739676603
32,75,85.79785789792622
32,76,80.60500595742766
32,77,74.93341593766081
32,78,68.94119519454735
32,79,62.8005273457677
32,80,56.68567199773123
32,81,50.760112742215654
32,82,45.16690323537088
32,83,40.02232063972371
32,84,35.41302849866547
32,85,31.39707039594727
32,86,28.00910901631294
32,87,25.270384223275293
32,88,23.200076799630327
32,89,21.803894208711434
32,90,21.059357490980048
32,91,20.906347073523566
32,92,21.24508323941656
32,93,21.952333866936765
32,94,22.8992283271514
32,95,23.969012558627533
32,96,25.07483065432275
32,97,26.173801829057503
32,98,27.256976736292174
32,99,28.334575222459943
33,0,30.019773511161468
33,1,31.943169023093123
33,2,33.87584252949013
33,3,35.857891163826146
33,4,37.93012716581362
33,5,40.127662741701606
33,6,42.47370329490227
33,7,44.97323718142746
33,8,47.60663468809057
33,9,50.32427664120093
33,10,53.04043357116038
33,11,55.64495499858728
33,12,58.01832454797039
33,13,60.04983941027075
33,14,61.64821303699085
33,15,62.74709446256418
33,16,63.307541903333075
33,17,63.3176839610603
33,18,62.79056506657432
33,19,61.76097345862852
33,20,60.281862716599605
33,21,58.42081168536109
33,22,56.25682122666883
33,23,53.877616414225244
33,24,51.377503885565766
33,25,48.8557174604616
33,26,46.41505991272947
33,27,44.160505541392766
33,28,42.197269766441515
33,29,40.62771467280843
33,30,39.546440522616635
33,31,39.03317621158959
33,32,39.14379021580692
33,33,39.901471102792584
33,34,41.291558546428355
33,35,43.261051891347705
33,36,45.72371516635591
33,37,48.56940434241348
33,38,51.675924306747476
33,39,54.92238380428943
33,40,58.201822392993876
33,41,61.41997764345854
33,42,64.49095609478553
33,43,67.34055814520843
33,44,69.90715703133927
33,45,72.14316287344843
33,46,74.01675899780625
33,47,75.5134161121632
33,48,76.63693715228335
33,49,77.41000887946797
33,50,77.87404665354606
33,51,78.08709481522239
33,52,78.12088285636528
33,53,78.05750620544902
33,54,77.98544243786083
33,55,77.99499876401846
33,56,78.17332070945156
33,57,78.59911905767893
33,58,79.3373066818474
33,59,80.43377874801234
33,60,81.91061827253547
33,61,83.76205840882722
33,62,85.9510659361866
33,63,88.40497896595386
33,64,91.01243571098703
33,65,93.62479771110262
33,66,96.06298498162712
33,67,98.13038549266064
33,68,99.63232687184241
33,69,100.40221809327994
33,70,100.32821494117036
33,71,99.34795841579317
33,72,97.43841306662097
33,73,94.61744719870859
33,74,90.94224331053553
33,75,86.50432996442409
33,76,81.42253403451257
33,77,75.8396207131332
33,78,69.9230200160809
33,79,63.851841854312156
33,80,57.80225295572991
33,81,51.93626964538159
33,82,46.39390799692451
33,83,41.28868852631955
33,84,36.70663670513585
33,85,32.7090502337513
33,86,29.33939676177158
33,87,26.634091256530567
33,88,24.62171891127284
33,89,23.305507014372406
33,90,22.659462760886747
33,91,22.619231623307623
33,92,23.079278709230064
33,93,23.90936428918524
33,94,24.972445882827927
33,95,26.142078719991616
33,96,27.319384576235535
33,97,28.44864486311268
33,98,29.518670246611464
33,99,30.5421165227094
34,0,26.76363195453617
34,1,28.69196867513966
34,2,30.671624408831462
34,3,32.735088068983465
34,4,34.914283916032026
34,5,37.23453263435863
34,6,39.70854081881709
34,7,42.330206137344774
34,8,45.070687846328994
34,9,47.87641354632187
34,10,50.6620380488246
34,11,53.32369358627835
34,12,55.75108890708499
34,13,57.83824764805705
34,14,59.49846140734792
34,15,60.66931059154213
34,16,61.31385634952326
34,17,61.42070818014073
34,18,61.002347815136574
34,19,60.09240666496346
34,20,58.742494472374545
34,21,57.01900882345741
34,22,55.00020757202134
34,23,52.773694705664454
34,24,50.434348273369366
34,25,48.082598224895264
34,26,45.82283377997939
34,27,43.76158159259079
34,28,42.004963958079394
34,29,40.65487650959027
34,30,39.803427611487706
34,31,39.525594875663764
34,32,39.870825614889306
34,33,40.85520568843047
34,34,42.456415380976836
34,35,44.61487701350342
34,36,47.24124369001767
34,37,50.22619377729117
34,38,53.45145726350222
34,39,56.80149563563092
34,40,60.17373205900233
34,41,63.476163541955614
34,42,66.62439780618351
34,43,69.5429234593332
34,44,72.16655669013181
34,45,74.44279016008419
34,46,76.33438610582108
34,47,77.82174011328355
34,48,78.90475442166765
34,49,79.60359358140278
34,50,79.95783216338467
34,51,80.02488254199183
34,52,79.87756143562991
34,53,79.60078749177559
34,54,79.2875153681066
34,55,79.03402821950795
34,56,78.93473054646206
34,57,79.0766100537756
34,58,79.53357149752458
34,59,80.36088724843842
34,60,81.59005753305138
34,61,83.2244246590946
34,62,85.23541372752999
34,63,87.5575409613734
34,64,90.08493518419266
34,65,92.67257142258322
34,66,95.14277058344403
34,67,97.29758954467204
34,68,98.93762477428905
34,69,99.88745683053685
34,70,100.024062878151
34,71,99.2763970774224
